,id,source,url
255,255,b'mid-day',b'https://www.mid-day.com/news/india-news/article/union-budget-2024-cabinet-headed-by-pm-modi-clears-full-budget-23366936'
256,256,b'mid-day',b'https://www.mid-day.com/news/india-news/article/union-budget-2024-budget-provides-rs-1-48-lakh-cr-for-education-employment-says-nirmala-sitharaman-23366938'
257,257,b'mid-day',b'https://www.mid-day.com/news/india-news/article/union-budget-2024-finance-minister-nirmala-sitharaman-announces-revision-of-model-skill-loan-scheme-23366953'
258,258,b'Free Press Journal',b'https://www.freepressjournal.in/business/budget-2024-indias-economic-growth-will-be-shining-exception-says-finance-minister-nirmala-sitharaman'
259,259,b'Free Press Journal',b'https://www.freepressjournal.in/india/karnataka-complaint-filed-against-cm-siddaramaiah-9-others-for-alleged-forgery-in-muda-scam'
260,260,b'Free Press Journal',b'https://www.freepressjournal.in/business/budget-2024-union-cabinet-meets-in-parliament-ahead-of-budget-presentation-watch'
261,261,b'Devdiscourse',b'https://www.devdiscourse.com/article/politics/3016018-tensions-rise-over-samvidhaan-hatya-diwas-declaration'
262,262,b'Devdiscourse',b'https://www.devdiscourse.com/article/headlines/3011839-karnataka-cm-faces-forgery-allegations-in-major-land-scam'
263,263,b'Devdiscourse',b'https://www.devdiscourse.com/article/business/3013380-us-india-business-council-meets-for-renewable-energy-collaboration'
264,264,b'Devdiscourse',b'https://www.devdiscourse.com/article/politics/3017124-basavaraj-bommai-acknowledges-banajiga-communitys-role-in-karnatakas-unity'
265,265,b'Devdiscourse',b'https://www.devdiscourse.com/article/politics/3012655-karnataka-bjp-plans-massive-protest-over-alleged-muda-land-scam'
266,266,b'Devdiscourse',b'https://www.devdiscourse.com/article/headlines/3027309-surya-ghar-yojana-swift-progress-towards-solar-powered-homes'
267,267,b'Devdiscourse',b'https://www.devdiscourse.com/article/headlines/3023003-india-poised-to-lead-global-green-energy-revolution'
268,268,b'Devdiscourse',b'https://www.devdiscourse.com/article/headlines/3025816-union-minister-announces-rs-4950-crore-incentives-for-discoms-under-pm-surya-ghar-scheme'
269,269,b'Devdiscourse',b'https://www.devdiscourse.com/article/politics/3029459-union-minister-pralhad-joshi-accuses-karnataka-cm-of-fund-misuse-and-scams'
270,270,b'Devdiscourse',b'https://www.devdiscourse.com/article/politics/3001132-well-planned-pralhad-joshi-slams-cm-siddaramaiah-over-demand-for-more-deputy-cms-in-karnataka'
271,271,b'Devdiscourse',b'https://www.devdiscourse.com/article/headlines/3026033-union-cabinet-meets-in-parliament-ahead-of-budget-presentation'
272,272,b'Devdiscourse',b'https://www.devdiscourse.com/article/headlines/3026036-union-cabinet-approves-budget-2024-25-highlights-economic-survey-insights'
273,273,b'Devdiscourse',b'https://www.devdiscourse.com/article/headlines/3026039-union-budget-2024-a-milestone-towards-viksit-bharat-says-up-finance-minister'
274,274,b'Devdiscourse',b'https://www.devdiscourse.com/article/politics/2994683-disheartening-that-congress-has-nominated-its-candidate-nda-leaders-on-speaker-election'
275,275,b'LatestLY',b'https://www.latestly.com/agency-news/latest-news-india-to-be-engine-of-green-energy-growth-mnre-minister-pralhad-joshi-6122502.html'
276,276,b'LatestLY',b'https://www.latestly.com/agency-news/india-news-karnataka-would-not-have-been-unified-without-s-nijalingappa-mp-basavaraj-bommai-6110270.html'
277,277,b'LatestLY',b'https://www.latestly.com/agency-news/latest-news-govt-issues-guidelines-for-rs-4950-cr-incentive-to-discoms-under-pm-surya-ghar-scheme-6128982.html'
278,278,b'LatestLY',b'https://www.latestly.com/agency-news/india-news-hope-budget-2024-provides-relief-from-rising-inflation-unemployment-priyanka-chaturvedi-6130676.html'
279,279,b'LatestLY',b'https://www.latestly.com/agency-news/india-news-lop-in-lok-sabha-rahul-gandhi-arrives-in-parliament-ahead-of-budget-presentation-6130575.html'
280,280,b'LatestLY',b'https://www.latestly.com/agency-news/india-news-union-cabinet-meets-in-parliament-ahead-of-budget-presentation-6130498.html'
281,281,b'LatestLY',b'https://www.latestly.com/agency-news/india-news-union-minister-pralhad-joshi-demands-impartial-investigation-into-alleged-muda-scam-appeals-to-state-govt-to-transfer-it-to-cbi-6091187.html'
282,282,b'LatestLY',b'https://www.latestly.com/agency-news/latest-news-govt-receives-over-1-28-cr-registrations-under-pm-surya-ghar-muft-bijli-yojana-union-min-joshi-6132273.html'
283,283,b'LatestLY',b'https://www.latestly.com/agency-news/india-news-former-cm-basavaraj-bommai-seeks-cbi-investigation-into-muda-sites-allocation-scam-6093393.html'
284,284,b'LatestLY',b'https://www.latestly.com/agency-news/india-news-karnataka-bjp-to-hold-massive-protests-in-mysore-against-siddaramaiah-govt-in-alleged-muda-scam-6101318.html'
285,285,b'LatestLY',b'https://www.latestly.com/agency-news/india-news-union-minister-pralhad-joshi-takes-on-karnataka-cm-alleging-misuse-of-funds-demands-cbi-probe-6136482.html'
286,286,b'LatestLY',b'https://www.latestly.com/agency-news/india-news-muda-scam-complaint-filed-against-karnataka-cm-siddaramaiah-9-others-6099573.html'
287,287,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/politics/union-minister-pralhad-joshi-demands-impartial-investigation-into-alleged-muda-scam-appeals-to-state-govt-to-transfer-it-to-cbi20240706193212/'
288,288,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/politics/well-planned-pralhad-joshi-slams-cm-siddaramaiah-over-demand-for-more-deputy-cms-in-karnataka20240630161124/'
289,289,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/general-news/former-cm-basavaraj-bommai-seeks-cbi-investigation-into-muda-sites-allocation-scam20240707220336/'
290,290,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/general-news/union-cabinet-meets-in-parliament-ahead-of-budget-presentation20240723103851/'
291,291,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/general-news/budget-to-be-milestone-in-journey-of-viksit-bharat-uttar-pradesh-finance-minister-suresh-kumar-khanna20240723105256/'
292,292,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/politics/creating-lots-of-confusion-union-minister-pralhad-joshi-on-demand-for-more-deputy-cms-in-karnataka20240630084123/'
293,293,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/general-news/lop-in-lok-sabha-rahul-gandhi-arrives-in-parliament-ahead-of-budget-presentation20240723110642/'
294,294,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/general-news/indias-economic-growth-will-be-shining-exception-fm-nirmala-sitharaman-presents-union-budget-2024-2520240723111316/'
295,295,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/general-news/muda-scam-complaint-filed-against-karnataka-cm-siddaramaiah-9-others20240710123749/'
296,296,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/politics/karnataka-would-not-have-been-unified-without-s-nijalingappa-mp-basavaraj-bommai20240714220844/'
297,297,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/politics/karnataka-bjp-to-hold-massive-protests-in-mysore-against-siddaramaiah-govt-in-alleged-muda-scam20240710215741/'
298,298,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/politics/union-minister-pralhad-joshi-takes-on-karnataka-cm-alleging-misuse-of-funds-demands-cbi-probe20240725135201/'
299,299,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/politics/congress-is-only-bothered-about-headlines-pralhad-joshi-hits-out-at-jairam-ramesh-over-his-headline-grabbing-exercise-remark20240713171518/'
300,300,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/politics/disheartening-that-congress-has-nominated-its-candidate-nda-leaders-on-speaker-election20240625141820/'
301,301,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/general-news/what-indira-ji-did-in-1975-was-samvidhan-ka-hatya-says-pralhad-joshi20240712190204/'
302,302,b'Asian News International (ANI)',b'https://www.aninews.in/news/national/general-news/hope-budget-2024-provides-relief-from-rising-inflation-unemployment-priyanka-chaturvedi20240723114936/'
303,303,b'The Statesman',b'https://www.thestatesman.com/india/indias-economic-growth-will-be-shining-exception-fm-nirmala-sitharaman-presents-union-budget-2024-25-1503323608.html'
304,304,b'Social News XYZ',b'https://www.socialnews.xyz/2024/06/29/i-dont-need-recommendation-high-command-will-decide-based-on-my-work-shivakumar-on-cms-post/'
305,305,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/rahul-gandhi-meets-railways-loco-pilots-they-complain-of-inadequate-rest/articleshow/111518705.cms'
306,306,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/anger-against-independents-joining-bjp-helped-congress-win-dehra-nalagarh-bypolls-pratibha-singh/articleshow/111711926.cms'
307,307,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/will-ensure-hardworking-labourers-get-full-rights-respect-rahul-gandhi/articleshow/111533735.cms'
308,308,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/rahul-gandhi-chosen-to-receive-oommen-chandy-award/articleshow/111900848.cms'
309,309,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/india-needs-national-legal-social-security-architecture-for-gig-workers-congress/articleshow/111656985.cms'
310,310,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/my-bharat-jodo-yatra-was-inspired-by-rajasekhara-reddys-2003-yatra-across-andhra-rahul-gandhi/articleshow/111581869.cms'
311,311,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/rahul-has-significantly-matured-as-politician-will-be-tested-as-opposition-leader-amartya-sen/articleshow/111773070.cms'
312,312,b'The Times of India',b'https://timesofindia.indiatimes.com/india/political-start-ups-in-jammu-and-kashmir-a-growing-trend-with-limited-impact/articleshow/111553894.cms'
313,313,b'The Times of India',b'https://timesofindia.indiatimes.com/india/my-bharat-jodo-yatra-was-inspired-by-rajasekhara-reddys-2003-yatra-across-andhra-rahul-gandhi/articleshow/111575736.cms'
314,314,b'The Times of India',b'https://timesofindia.indiatimes.com/city/kolkata/rahul-gandhi-has-matured-will-be-tested-as-oppn-leader-sen/articleshow/111798603.cms'
315,315,b'The Times of India',b'https://timesofindia.indiatimes.com/city/chandigarh/congress-releases-charge-sheet-against-haryana-government/articleshow/111673514.cms'
316,316,b'The Times of India',b'https://timesofindia.indiatimes.com/india/among-my-students-manmohan-singh-was-least-likely-to-become-pm-amartya-sen/articleshow/111772885.cms'
317,317,b'The Times of India',b'https://timesofindia.indiatimes.com/india/rahul-gandhi-resumes-role-of-leader-of-opposition/articleshow/111294374.cms'
318,318,b'The Times of India',b'https://timesofindia.indiatimes.com/india/rahul-gandhi-meets-railways-loco-pilots-they-complain-of-inadequate-rest/articleshow/111520712.cms'
319,319,b'MoneyControl',b'https://www.moneycontrol.com/europe/?url=https%3A%2F%2Fwww.moneycontrol.com%2Findia%2Fstockpricequote%2Fmiscellaneous%2Fakikoglobal%2FAGS01'
320,320,b'RT',b'https://www.rt.com/india/600037-key-modi-critic-appointed-leader/'
321,321,b'NDTV',b'https://www.ndtv.com/india-news/rahul-gandhi-in-manipur-i-am-here-as-your-brother-rahul-gandhis-message-of-peace-6061333'
322,322,b'NDTV',b'https://www.ndtv.com/india-news/rahul-gandhi-meets-people-displaced-by-violence-in-manipur-relief-camps-6060012'
323,323,b'Rediff.com India Ltd.',b'https://www.rediff.com/news/column/saisuresh-sivaswamy-modis-rahul-sized-headache/20240703.htm'
324,324,b'Rediff.com India Ltd.',b'https://www.rediff.com/news/column/nilanjan-mukhopadhyay-anti-muslim-attacks-why-are-rahul-akhilesh-silent/20240627.htm'
325,325,b'The Indian Express',b'https://indianexpress.com/article/india/independents-bjp-congress-dehra-nalagarh-bypolls-pratibha-singh-9451096/'
326,326,b'The Indian Express',b'https://indianexpress.com/article/lifestyle/fashion/rahul-gandhi-white-t-shirt-cargo-pants-pm-modi-mahatma-gandhi-9396760/'
327,327,b'The Indian Express',b'https://indianexpress.com/article/political-pulse/rahul-gandhi-leader-of-opposition-9449741/'
328,328,b'The Indian Express',b'https://indianexpress.com/article/political-pulse/r-sudha-tamil-nadu-bharat-jodo-yatra-congress-rahul-gandhi-9459222/'
329,329,b'The Indian Express',b'https://indianexpress.com/article/political-pulse/uttarakhand-congress-chief-karan-mahara-interview-bjp-rahul-gandhi-9463651/'
330,330,b'The Indian Express',b'https://indianexpress.com/article/india/rahul-gandhi-pm-2004-2014-revanth-reddy-9440172/'
331,331,b'The Indian Express',b'https://indianexpress.com/article/india/congress-mp-rahul-gandhi-leader-of-opposition-18th-lok-sabha-9414922/'
332,332,b'The Indian Express',b'https://indianexpress.com/article/political-pulse/rahul-gandhi-om-birla-parliament-mics-control-9426138/'
333,333,b'The Indian Express',b'https://indianexpress.com/article/cities/hyderabad/telangana-gig-workers-welfare-security-congress-govt-9412358/'
334,334,b'The Indian Express',b'https://indianexpress.com/article/cities/chandigarh/with-an-eye-on-haryana-assembly-polls-selja-announces-state-wide-padyatra-with-a-focus-on-urban-areas-9442027/'
335,335,b'Hindustan Times',b'https://www.hindustantimes.com/india-news/rahul-gandhi-leads-opposition-attack-on-pm-modi-in-lok-sabha-bjp-rebuts-him-101719836101442.html'
336,336,b'Hindustan Times',b'https://www.hindustantimes.com/india-news/young-dalit-leader-who-overcame-setback-to-script-poll-history-101719946449948.html'
337,337,b'Hindustan Times',b'https://www.hindustantimes.com/opinion/ecostani-rahul-gandhi-tastes-electoral-success-but-the-journey-ahead-is-arduous-101721057898457.html'
338,338,b'Hindustan Times',b'https://www.hindustantimes.com/india-news/congress-kc-venugopal-gets-apple-threat-notification-says-got-it-in-oct-23-too-101720874702245.html'
339,339,b'Hindustan Times',b'https://www.hindustantimes.com/india-news/india-expects-opposition-to-defend-constitutionrahul-101719429187899.html'
340,340,b'Hindustan Times',b'https://www.hindustantimes.com/india-news/pm-modi-s-abject-apathy-rejected-congress-discusses-ways-to-alleviate-pain-of-people-in-manipur-101719256038212.html'
341,341,b'Hindustan Times',b'https://www.hindustantimes.com/india-news/india-needs-national-legal-social-security-architecture-for-gig-workers-cong-101720686690338.html'
342,342,b'Hindustan Times',b'https://www.hindustantimes.com/india-news/rahul-pens-letter-to-people-of-wayanad-101719171586444.html'
343,343,b'News18',b'https://www.news18.com/politics/lok-sabha-speaker-om-birla-vs-congress-mp-rahul-gandhi-over-microphone-issue-again-who-controls-them-in-parliament-8950789.html'
344,344,b'News18',b'https://www.news18.com/opinion/opinion-the-undeniable-facts-about-pm-modis-transformation-of-manipur-8966746.html'
345,345,b'News18',b'https://www.news18.com/politics/make-some-noise-will-brazen-rahul-gandhis-new-mantra-for-congress-opposition-work-8952099.html'
346,346,b'News18',b'https://www.news18.com/opinion/opinion-congresss-election-spin-cant-hide-these-four-hard-realities-8976196.html'
347,347,b'Frontline',b'https://frontline.thehindu.com/politics/sasikanth-senthil-interview-congress-mp-tiruvallur-tamil-nadu-dalit-politics-lok-sabha-2024-election/article68355541.ece'
348,348,b'Frontline',b'https://frontline.thehindu.com/politics/rahul-gandhi-reinvented-himself-in-2024-lok-sabha-election-pappu-gen-z-thirst-trap/article68315876.ece'
349,349,b'Zee News',b'https://zeenews.india.com/india/rahul-gandhis-public-outreach-working-for-congress-should-bjp-be-worried-opinion-2764899.html'
350,350,b'India Today',b'https://www.indiatoday.in/india/story/haryana-assembly-election-congress-padyatras-bhupinder-singh-hooda-kumari-selja-2568830-2024-07-19'
351,351,b'India Today',b'https://www.indiatoday.in/india/story/rahul-gandhi-leader-of-opposition-india-bloc-parties-reaction-trinamool-samajwadi-party-dmk-rjd-mva-2558761-2024-06-27'
352,352,b'The Hindu',b'https://www.thehindu.com/news/national/andhra-pradesh/andhra-pradesh-would-be-a-different-place-had-ysr-been-alive-rahul-gandhi/article68380763.ece'
353,353,b'The Hindu',b'https://www.thehindu.com/news/national/andhra-pradesh/ap-lacks-true-opposition-sharmila-will-fill-that-void-says-revanth-reddy/article68382411.ece'
354,354,b'The Hindu',b'https://www.thehindu.com/news/national/india-needs-national-legal-social-security-architecture-for-gig-workers-congress/article68393561.ece'
355,355,b'The Hindu',b'https://www.thehindu.com/news/cities/Mangalore/laxmi-hebbalkar-asks-congress-workers-to-make-preparations-to-win-next-polls/article68349451.ece'
356,356,b'The Hindu',b'https://www.thehindu.com/news/national/telangana/revanth-and-bhatti-urge-ex-congress-leaders-to-return-to-parent-party/article68381090.ece'
357,357,b'The Hindu',b'https://www.thehindu.com/news/national/kerala/congress-will-decide-destiny-of-india-in-the-near-future-venugopal/article68411214.ece'
358,358,b'Scroll.in',b'https://scroll.in/article/1070444/bjp-modi-do-not-speak-for-all-hindus-twisting-rahul-gandhis-speech-exposes-their-own-duplicity'
359,359,b'Scroll.in',b'https://scroll.in/article/1070093/true-patriots-be-damned-medha-patkars-conviction-and-more-than-20-years-of-inconvenient-questions'
360,360,b'Scroll.in',b'https://scroll.in/article/1070613/why-rahul-gandhi-remains-in-yatra-mode-as-leader-of-opposition'
361,361,b'TimesNow',b'https://www.timesnownews.com/videos/mirror-now/urban-debate/first-gandhi-lop-in-20-years-finally-congress-son-rise-in-parliament-the-urban-debate-video-111293270'
362,362,b'India TV News',b'https://www.indiatvnews.com/news/india/rahul-gandhi-chosen-to-receive-oommen-chandy-public-servant-award-congress-leader-shashi-tharoor-pinarayi-vijayan-latest-updates-2024-07-21-942888'
363,363,b'The New Indian Express',b'https://www.newindianexpress.com/states/kerala/2024/Jul/08/congress-leaders-make-beeline-to-visit-mallikarjun-kharge-undergoing-ayurveda-treatment'
364,364,b'The New Indian Express',b'https://www.newindianexpress.com/states/andhra-pradesh/2024/Jul/09/congress-will-form-govt-at-centre-in-andhra-pradesh-in-2029-says-revanth'
365,365,b'The New Indian Express',b'https://www.newindianexpress.com/opinions/columns/pc/2024/Jun/29/the-rise-fall-and-rise-of-raga'
366,366,b'ThePrint',b'https://theprint.in/opinion/has-bengal-forgotten-left-after-hat-trick-of-ducks-it-can-learn-from-rahul-gandhi/2141125/'
367,367,b'ThePrint',b'https://theprint.in/politics/boxing-champion-saweety-boora-eyes-bjp-ticket-from-barwala-for-haryana-polls-says-will-surely-win/2176516/'
368,368,b'ThePrint',b'https://theprint.in/india/anger-against-independents-joining-bjp-helped-congress-win-dehra-nalagarh-bypolls-pratibha-singh/2173161/'
369,369,b'ThePrint',b'https://theprint.in/india/india-needs-national-legal-social-security-architecture-for-gig-workers-cong/2169909/'
370,370,b'ThePrint',b'https://theprint.in/india/rajasekhara-reddys-absence-clearly-visible-says-telangana-cm-revanth-reddy/2165941/'
371,371,b'ThePrint',b'https://theprint.in/national-interest/rahul-has-laid-3-painful-questions-to-rest-if-he-doesnt-shoot-scoot-now-he-can-revive-congress/2182399/'
372,372,b'GULF NEWS',b'https://gulfnews.com/opinion/op-eds/why-rahul-gandhis-much-celebrated-speech-was-a-self-goal-1.103502769'
373,373,b'GULF NEWS',b'https://gulfnews.com/opinion/op-eds/can-rahul-gandhi-bridge-the-gap-from-ideology-to-leadership-1.103253382'
374,374,b'GULF NEWS',b'https://gulfnews.com/opinion/op-eds/rahul-gandhis-leadership-revives-secularism-in-india-1.103369303'
375,375,b'Firstpost',b'https://www.firstpost.com/india/up-court-hears-2018-defamation-case-against-rahul-gandhi-today-a-look-at-such-cases-13788215.html'
376,376,b'The News International',b'https://www.thenews.com.pk/print/1205503-will-the-leopard-change-its-spots'
377,377,b'The Hans India',b'https://www.thehansindia.com/telangana/six-guarantees-inspired-by-ysr-says-revanth-reddy-890274'
378,378,b'The Hans India',b'https://www.thehansindia.com/telangana/ysr-inspiration-for-6-guarantees-cm-revanth-890378'
379,379,b'The Hans India',b'https://www.thehansindia.com/telangana/know-your-mla-a-mass-leader-891022'
380,380,b'The Hans India',b'https://www.thehansindia.com/andhra-pradesh/congress-owns-up-ysr-to-regain-past-glory-890386'
381,381,b'The Hans India',b'https://www.thehansindia.com/telangana/a-young-and-dynamic-leader-890121'
382,382,b'The Hans India',b'https://www.thehansindia.com/hans/opinion/news-analysis/rahul-gandhi-in-no-mood-to-relent-in-parliament-891786'
383,383,b'The Hans India',b'https://www.thehansindia.com/editors-desk/congress-back-to-its-usual-political-antics-in-karnataka-888034'
384,384,b'Deccan Herald',b'https://www.deccanherald.com/india/west-bengal/rahul-has-significantly-matured-as-politician-will-be-tested-as-opposition-leader-amartya-sen-3107326'
385,385,b'Deccan Chronicle',b'https://www.deccanchronicle.com/southern-states/2-adilabad-congress-leaders-appointed-chairmen-of-state-corporations-1809217'
386,386,b'Deccan Chronicle',b'https://www.deccanchronicle.com/southern-states/telangana/we-take-inspiration-of-ysr-for-implementing-welfare-schemes-cm-1809188'
387,387,b'Deccan Chronicle',b'https://www.deccanchronicle.com/southern-states/telangana/farmers-bodies-seek-proper-enumeration-of-farmers-suicides-1809068'
388,388,b'Deccan Chronicle',b'https://www.deccanchronicle.com/opinion/dc-comment/dc-edit-rahul-the-son-also-rises-1308591'
389,389,b'Deccan Chronicle',b'https://www.deccanchronicle.com/opinion/columnists/sunil-gatade-rahul-as-lop-in-ls-poses-a-new-challenge-for-modi-1308874'
390,390,b'Telangana Today',b'https://telanganatoday.com/ysr-inspiration-for-six-guarantees-says-revanth-reddy'
391,391,b'Telangana Today',b'https://telanganatoday.com/ysr-inspiration-for-six-guarantees-says-revanth-reddy-2'
392,392,b'The Siasat Daily',b'https://www.siasat.com/india-needs-national-legal-social-security-architecture-for-gig-workers-cong-3059734/'
393,393,b'The Siasat Daily',b'https://www.siasat.com/my-bharat-jodo-yatra-was-inspired-by-rajasekhara-reddys-2003-yatra-rahul-3058133/'
394,394,b'The Siasat Daily',b'https://www.siasat.com/anger-against-independents-joining-bjp-helped-congress-win-in-bypolls-pratibha-singh-3061065/'
395,395,b'Free Press Journal',b'https://www.freepressjournal.in/india/congress-leader-rahul-gandhi-set-to-receive-1st-oommen-chandy-public-servant-award'
396,396,b'Free Press Journal',b'https://www.freepressjournal.in/india/from-pappu-to-lop-rahul-gandhis-transformation-as-leader-of-opposition'
397,397,b'Free Press Journal',b'https://www.freepressjournal.in/analysis/will-rahul-gandhis-ascendancy-as-leader-of-opposition-be-game-changer-for-indian-politics'
398,398,b'Free Press Journal',b'https://www.freepressjournal.in/analysis/turbocharged-and-touchy-feely-its-a-made-over-rahul-gandhi'
399,399,b'Free Press Journal',b'https://www.freepressjournal.in/analysis/dissenters-corner-the-politics-of-remaining-non-political'
400,400,b'The Telegraph',b'https://www.telegraphindia.com/gallery/hindus-to-neet-to-agniveer-to-modi-what-rahul-gandhi-said-in-fiery-parliament-speech-photogallery/cid/2030783'
401,401,b'The Telegraph',b'https://www.telegraphindia.com/world/south-asians-remain-hopeful-on-british-prime-minister-rishi-sunak-pm-got-economy-back-on-track/cid/2031129'
402,402,b'The Telegraph',b'https://www.telegraphindia.com/india/rahul-gandhi-has-significantly-matured-as-politician-will-be-tested-as-opposition-leader-amartya-sen/cid/2034027'
403,403,b'The Telegraph',b'https://www.telegraphindia.com/india/rahul-gandhi-takes-the-plunge-to-be-leader-of-opposition-in-lok-sabha/cid/2029576'
404,404,b'The Telegraph',b'https://www.telegraphindia.com/india/congress-says-india-needs-national-legal-social-security-architecture-for-gig-workers/cid/2033010'
